narmaya_(granblue_fantasy),4,3328,narumeia_(granblue_fantasy)
shimada_arisu,4,3321,
w_(arknights),4,3319,
caelus_(honkai:_star_rail),4,3317,"male_trailblazer_(honkai:_star_rail),trailblazer_(honkai:_star_rail)_(male)"
hiiragi_tsukasa,4,3313,
yorigami_shion,4,3312,
eila_ilmatar_juutilainen,4,3311,
jonathan_joestar,4,3307,
jack_the_ripper_(fate/apocrypha),4,3301,assassin_of_black
irys_(hololive),4,3299,
kitasan_black_(umamusume),4,3296,
yagami_hayate,4,3288,hayate_yagami
katyusha_(girls_und_panzer),4,3288,katyusha
anastasia_(idolmaster),4,3286,
raihan_(pokemon),4,3285,kibana_(pokemon)
ryuuguu_rena,4,3282,ryuugu_rena
